relative_path,filename,parent_folder,split,dataset_hint,format,extension,width,height,megapixels,aspect_ratio,mode,channels,bit_depth,size_bytes,size_mb,sha256,status
BSR\BSDS500\data\images\train\188091.jpg,188091.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,39880,0.038033,c5f55fc1a53d803704fbf2c9d22f5bf4a352816a36936ed3e92192e313c9f183,OK
BSR\BSDS500\data\images\train\189003.jpg,189003.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,80339,0.076617,1c54dd3ef1530b2ebd9bdede0c6aa6700fbf65c25ea36a3fa0aa48668e6f5b11,OK
BSR\BSDS500\data\images\train\189011.jpg,189011.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,55274,0.052713,33f96f0bfcb6d4bbb09555789ee73194c7c30f62f2af824b603f8c04ad684452,OK
BSR\BSDS500\data\images\train\196015.jpg,196015.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,66079,0.063018,40595bda6fb918d106541af67cc8e0426a04c6e5863c407ef2a73374c12e76a9,OK
BSR\BSDS500\data\images\train\198004.jpg,198004.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,60400,0.057602,a3f266b543e084eb9486bae66a09304bb9b90711819e1e4614f72a1a9eb5fc6b,OK
BSR\BSDS500\data\images\train\198023.jpg,198023.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,86943,0.082915,70b5b6cdea34366b9007972603ebd3b2e794e69305393f1b6430af93933e0cb4,OK
BSR\BSDS500\data\images\train\198054.jpg,198054.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,92645,0.088353,99d4493b459f08f64fe5f84e25434409c7611f818b840eb47b1307d0d46f06ee,OK
BSR\BSDS500\data\images\train\20008.jpg,20008.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,62841,0.05993,a051d50a0ad0680cd89fdd3e7aeed911ee53de62dce312f9e76334bf7389f8db,OK
BSR\BSDS500\data\images\train\202012.jpg,202012.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,113373,0.108121,3ccc19af8ce606272d83533ed97e29743ef07c8087f95798ab01ec9706631357,OK
BSR\BSDS500\data\images\train\207056.jpg,207056.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,73195,0.069804,7658f456c08f06af0c435fceac05d154278239ca3f6841ea2c633c6a2c8c4d62,OK
BSR\BSDS500\data\images\train\209070.jpg,209070.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,67297,0.064179,c56032950e50ccebca38ebe3a1545b7c9a374d069d03083fa35cbd490d4e9aa2,OK
BSR\BSDS500\data\images\train\2092.jpg,2092.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,54208,0.051697,274503ed987a029f7e128487ea1f657f563ee68e1bd3fb1f691e218a9aea054d,OK
BSR\BSDS500\data\images\train\216041.jpg,216041.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,76751,0.073195,7e55b55f1db1dab5c1f3aaf34d7ea6c88fa16da189d58dacf4fb41bab093f262,OK
BSR\BSDS500\data\images\train\216053.jpg,216053.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,71300,0.067997,f77bad9b7ab42da16c49fb478ae3ac533d6b22b283d4ae389a448e3858915e47,OK
BSR\BSDS500\data\images\train\216066.jpg,216066.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,82264,0.078453,504ca6b60e5f2159b01b47c769953e4540a6eedcf9412760a591b7366e339d04,OK
BSR\BSDS500\data\images\train\22013.jpg,22013.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,70845,0.067563,1630638a74906aafc9aa3d7e21492b8c1ccf8f8faa29dbe349f3200f706ec547,OK
BSR\BSDS500\data\images\train\22090.jpg,22090.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,52722,0.05028,0d2571b84f29236b5baaa75c917f151876c3d77746796225ec2d6b92d699abe7,OK
BSR\BSDS500\data\images\train\22093.jpg,22093.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,76904,0.073341,924d70d1149bfd889b21baf09c7eca6c85068b70b86128f02ea5912028e9b796,OK
BSR\BSDS500\data\images\train\225017.jpg,225017.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,84430,0.080519,976e768d57a080a70fb8f5b9294614cb20f9fb87d62e627f79e90e7b4f0cb8f2,OK
BSR\BSDS500\data\images\train\227040.jpg,227040.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,55941,0.053349,076c53879666e97155d5ecb7538aaaf196c944f798ac91cb92e563b97dda1b5a,OK
BSR\BSDS500\data\images\train\227046.jpg,227046.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,73561,0.070153,5dbeff235cce6d52f08a68f74e9362be8e008f01e3d4b87d75ba5526d1496873,OK
BSR\BSDS500\data\images\train\23025.jpg,23025.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,65137,0.062119,5603852f1c983746485bdf459c83961a9b208d540b838697a863056a9d3446d5,OK
BSR\BSDS500\data\images\train\23080.jpg,23080.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,69077,0.065877,e167d0c757e60b9d7832e893a84f04c3afd34627d5d3c3a68b5605161e44d6e7,OK
BSR\BSDS500\data\images\train\23084.jpg,23084.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,71374,0.068068,17f5011826155d9a424a66b0a7c176e4f3cbec01a70b1b3bb9c3a21ac13cf99a,OK
BSR\BSDS500\data\images\train\231015.jpg,231015.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,97220,0.092716,52f766c478c17ca494ae55677b1d77b448d31119c9935b8a2523e04083b9a08e,OK
BSR\BSDS500\data\images\train\232038.jpg,232038.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,68355,0.065188,cd8761daf9f64337f01119777b26ffb975ec113da6d0e1b22608700f675e2445,OK
BSR\BSDS500\data\images\train\236017.jpg,236017.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,88244,0.084156,2122231b75ce09ef22471aefe8a94ff595ca6cd048dadb3174fb6535c8241a38,OK
BSR\BSDS500\data\images\train\238011.jpg,238011.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,33297,0.031754,5434d6bd1f0077fefdd629f87eb58384f8c03f92e5fdce648db7dbdc216dd599,OK
BSR\BSDS500\data\images\train\239007.jpg,239007.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,75917,0.0724,d30c8fe68aa274ec3a0c0a98c0c62419013033faa4f0ba46b4bdab8fb3c2e2a9,OK
BSR\BSDS500\data\images\train\239096.jpg,239096.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,58612,0.055897,d8cc6eba60e3ad80bcd1932a7506b524813c1217a678bfd5b5a275b21cf62e66,OK
BSR\BSDS500\data\images\train\24004.jpg,24004.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,77723,0.074122,2d4ccde85f753a82f67c9261204c6b6333ab8484504cf433d4383382c87ebb87,OK
BSR\BSDS500\data\images\train\24063.jpg,24063.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,39120,0.037308,545d3a0f4cbe1fb6b7897ef3cae6a9fcaa681e39616ad73f4e4e99ba95d1a6fb,OK
BSR\BSDS500\data\images\train\242078.jpg,242078.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,83046,0.079199,433f30806efec69645d37561043e88b46a8500d5a6e508acaf08d3df28c8ed0a,OK
BSR\BSDS500\data\images\train\245051.jpg,245051.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,65817,0.062768,cfa804a708b2b742a3edfdf5bffc5038ad8882b999a2eb25275e142cf805f842,OK
BSR\BSDS500\data\images\train\246016.jpg,246016.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,54069,0.051564,f0d4c02752e0883e838911cef69b2a579a5e47776a373d32a135089a999f7480,OK
BSR\BSDS500\data\images\train\246053.jpg,246053.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,45026,0.04294,111118f64a172e9c67d14da0a5a7a41878ea29d804db0b14a12c03f344b0c678,OK
BSR\BSDS500\data\images\train\247085.jpg,247085.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,69123,0.065921,0bab7ce141b0b2094685f0a10fa671796f7e18f36c28022fe701f019735aa200,OK
BSR\BSDS500\data\images\train\249061.jpg,249061.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,59735,0.056968,4e7e2815c209ff5a736590464a99bd3ad2cb1ffe6ee75c855973e67e276e0f1e,OK
BSR\BSDS500\data\images\train\249087.jpg,249087.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,86295,0.082297,3da8ba0bac946efde6840c5d7bf787cafa4bd198eefb408105270114616e878f,OK
BSR\BSDS500\data\images\train\25098.jpg,25098.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,80148,0.076435,4cf953fb3cc6bbb9089483a8bcdc3fb956b3ea9aeb444673f5ab4703fe25705a,OK
BSR\BSDS500\data\images\train\253036.jpg,253036.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,42387,0.040423,7a54cba62c89a3e4042c000d9f9333f940e5f7c88e18a11e88a6ea5cf771796a,OK
BSR\BSDS500\data\images\train\254033.jpg,254033.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,92759,0.088462,62dba2a03d58e1fee456829ae170019c4dddf57c4ab0b855453d0fd127f64033,OK
BSR\BSDS500\data\images\train\254054.jpg,254054.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,100361,0.095712,d92db03f3a55c6d7e13decc2977ad970935691a19b843ab9e0564d749aea2109,OK
BSR\BSDS500\data\images\train\260081.jpg,260081.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,75732,0.072224,7118955b0c6d988e86907d5334385963af3c48440c7ad1bb6185a2359f6598c0,OK
BSR\BSDS500\data\images\train\26031.jpg,26031.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,107129,0.102166,fba6d84e560eb3eed75ad615db4fdc3046d7c7f19d8f8c3bf027fca204abb9e3,OK
BSR\BSDS500\data\images\train\268002.jpg,268002.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,61826,0.058962,9ad84bc002d93644d2e6304a50abcf4997ed84136d17d8e074e33e1488a88f21,OK
BSR\BSDS500\data\images\train\27059.jpg,27059.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,72530,0.06917,b2ad41923ca24fbe04b6b291dc8d1ed99eb79ad9060f93d99b4c715ac4684b91,OK
BSR\BSDS500\data\images\train\271008.jpg,271008.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,69413,0.066197,51810e553db1d021984d797753285f6dded11db5919a55a131a196d988228450,OK
BSR\BSDS500\data\images\train\271031.jpg,271031.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,37010,0.035295,49a045a1d2711c4dcd9ffe6f83a56b8c11d7308ab88fedceaf735e4d290457bd,OK
BSR\BSDS500\data\images\train\274007.jpg,274007.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,99691,0.095073,c71cd2933b7f209292d204ab1da52e9d707f9115789f08a553b0a62712ba29f9,OK
BSR\BSDS500\data\images\train\277095.jpg,277095.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,86137,0.082147,f6fe046b7f597c565443429dbc3d51d8239023038438b2fde68010316ed40ed0,OK
BSR\BSDS500\data\images\train\28075.jpg,28075.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,86305,0.082307,ffd87260a8e593287b3c35151b39d8861ba2a80d3b69ef5a0f6f9d089be5ab0d,OK
BSR\BSDS500\data\images\train\28096.jpg,28096.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,71084,0.067791,6bdb764890d0fc3d59ddd6419ee93188c0a5397cf14b94ca825ce25fc5299f7e,OK
BSR\BSDS500\data\images\train\285036.jpg,285036.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,56346,0.053736,bad41816602b3d7aba1497f746bd3a851911ca1275814b8d13d9376b5c4810cb,OK
BSR\BSDS500\data\images\train\286092.jpg,286092.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,62250,0.059366,232614953c26018ca9f1038acf1c58912672be9960f433f35aff53111537ca1b,OK
BSR\BSDS500\data\images\train\292066.jpg,292066.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,80733,0.076993,8c810fe5667d2323067808678e7d1315e3e6d3ed6d6259516c55d4458a0a1373,OK
BSR\BSDS500\data\images\train\293029.jpg,293029.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,84216,0.080315,463c7966c89174d26afb6a19bb6a78a206b96dc622ace8837b6bb3abfa0eaf8a,OK
BSR\BSDS500\data\images\train\299091.jpg,299091.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,46971,0.044795,97c5eddecfc1fd3678300f73c094ce4292d66fb659957e960f9afb79b8e0db9e,OK
BSR\BSDS500\data\images\train\301007.jpg,301007.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,82056,0.078255,adfe1661c7be8537f7c29cbb5832603fc685442146d161fb7a69b0836a339acf,OK
BSR\BSDS500\data\images\train\302003.jpg,302003.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,59611,0.056849,a80e9a11541b6b93e21ef1d9b21e2434d3d2b729307a5ac86b1a02e066bc52b4,OK
BSR\BSDS500\data\images\train\309004.jpg,309004.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,116317,0.110929,6f12849beaa81204d9e2d9af32f78d6d95d09ca5036c61cd9216675dd8d48f14,OK
BSR\BSDS500\data\images\train\310007.jpg,310007.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,70068,0.066822,17e8a7650be55c9ca9393a613b95d13ab329ae80571b1a096bb7e72a24e46b88,OK
BSR\BSDS500\data\images\train\311068.jpg,311068.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,93391,0.089065,3146e0e94f979e2c0cd7bd50b694134734f54380bac9325ae24cfbfefd8d928f,OK
BSR\BSDS500\data\images\train\311081.jpg,311081.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,107769,0.102777,c0e14ae2bd9800fe2ea8470eb45a6001aacf85ca884eda65371e6ee21d8ec608,OK
BSR\BSDS500\data\images\train\314016.jpg,314016.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,72554,0.069193,d6c0b2e35420643aa21a16a3a7b480a525d8b7bc7f0ba1f13ba4f10f5d3c280e,OK
BSR\BSDS500\data\images\train\317080.jpg,317080.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,65051,0.062037,5ff96228e4bb947da0901f617c4492d6ecadef81729fee603e8c0fbda142f716,OK
BSR\BSDS500\data\images\train\323016.jpg,323016.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,65995,0.062938,5ab43672021c622a34fa85931a6f63d10e2c93b297e5c0dd894d3ea25148a42d,OK
BSR\BSDS500\data\images\train\326038.jpg,326038.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,109153,0.104096,b63ecef521773f1c7b773b562422acf66aaf3f5fb14d38b6a320746bbd40d054,OK
BSR\BSDS500\data\images\train\33066.jpg,33066.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,78538,0.0749,3518a4a6a931578a21fa41603a5f22d39004136a0b6c3a66c951285a6b10ad63,OK
BSR\BSDS500\data\images\train\35008.jpg,35008.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,43246,0.041243,c96d0152195351dee60a3bbb1f7e719eb5d977f5d760a778ee7decda2a7f79dd,OK
BSR\BSDS500\data\images\train\35010.jpg,35010.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,82640,0.078812,1aec271e4b952acee3f5414899633f7d377ac054c7da57bcaa455ae30e40276f,OK
BSR\BSDS500\data\images\train\35058.jpg,35058.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,43382,0.041372,2cc200475b427bad74a7f58a7f031e320ab14a86affc7a3873301aa78402534a,OK
BSR\BSDS500\data\images\train\35070.jpg,35070.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,45550,0.04344,2451a585fc1817d732c81bd73b14a7614e2a1da7f647e288126a9a76b61df5e6,OK
BSR\BSDS500\data\images\train\35091.jpg,35091.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,98551,0.093986,391d904c55e8d1161d6096edb6b0507f9621801fc630ff186259be846d939d52,OK
BSR\BSDS500\data\images\train\353013.jpg,353013.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,67699,0.064563,8b7696a58f1228ac42e8eb5b9ac0af9f100ea4b7eadb0cf66602d878002814f4,OK
BSR\BSDS500\data\images\train\361084.jpg,361084.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,84327,0.08042,f080e7868d5ea74b31076e2a9a268c056fd73f6830ec1f4c4eb8814e4070fad7,OK
BSR\BSDS500\data\images\train\365025.jpg,365025.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,60793,0.057977,2e1c5061a9565ded28b65ab0b80b382baa5a0fb586ed0b23809b475e672938f6,OK
BSR\BSDS500\data\images\train\365073.jpg,365073.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,123972,0.118229,139268398b47476ae6e645527e9837d57cefe69f000ad23def31ddef1542d9dd,OK
BSR\BSDS500\data\images\train\368016.jpg,368016.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,76946,0.073381,f3a61a291a3f47a3dd3e495f334ba0a4f5876d9b355dcaf3c35564d2c158ead4,OK
BSR\BSDS500\data\images\train\368078.jpg,368078.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,80072,0.076363,8b38267196f7b7f608c2eb1db535075d6e5d3b8df9e6180db6ad8bcbd30a8561,OK
BSR\BSDS500\data\images\train\370036.jpg,370036.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,72239,0.068892,aefde573f8a7e4396ad40682697200e9083ec586e6ab166f46d62920d638dd6e,OK
BSR\BSDS500\data\images\train\372047.jpg,372047.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,77750,0.074148,eb4314d3803bba3cd57cdd2be72c7dbe521045579f09fc25a5913752c88753f9,OK
BSR\BSDS500\data\images\train\374020.jpg,374020.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,71608,0.068291,c4bf625ad708d23f951b3efb0550612098b89ed485d5e076a6ecb441327a5790,OK
BSR\BSDS500\data\images\train\374067.jpg,374067.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,64260,0.061283,1c4ef7ec171169ecabbd23ce3ba06bcd6978efe69e98bd6ec361b6bbff3d8bb3,OK
BSR\BSDS500\data\images\train\376001.jpg,376001.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,94238,0.089872,c91f6ed09df383dd0ac8471d63d93fab4cd6a1a58a8dd6c2dbe0a2bb8b55d14a,OK
BSR\BSDS500\data\images\train\376020.jpg,376020.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,85165,0.08122,51746eda824648e30e297aa60f8cfedc416a0c12b75fdabe09f76c710bd40864,OK
BSR\BSDS500\data\images\train\385028.jpg,385028.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,84296,0.080391,f77f509acec929bbedf9f641febc8cc57ba5db26677606357af94837a5218b86,OK
BSR\BSDS500\data\images\train\388016.jpg,388016.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,82833,0.078996,0cd67065b3ece3c4b88cd4abbd1c49b8b9aa4cd94d848b54533310d15142b680,OK
BSR\BSDS500\data\images\train\41004.jpg,41004.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,47548,0.045345,18ab4ca2c20426fad316757ea6ab3b260fa6ea37ccff518cd4a7cc329091991b,OK
BSR\BSDS500\data\images\train\41025.jpg,41025.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,92680,0.088387,f251407ef9a59235329e84c4d37cdf730fcd1dd431eeafe60585d9af4e8ba789,OK
BSR\BSDS500\data\images\train\42044.jpg,42044.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,51644,0.049252,a8ef1539007cfeda438d7c20cd4e009c5ca5e31fbdbd73dd40683897361222b8,OK
BSR\BSDS500\data\images\train\42078.jpg,42078.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,38986,0.03718,8581db9f492bf49c7c4ccd3afa51d5af4bd9f2584f1478aaba76072a8cb2cd9f,OK
BSR\BSDS500\data\images\train\43070.jpg,43070.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,55916,0.053326,b1530a4865876dc03e202d63e8c7f53e6005e951858d1971f222d3fce4ad2574,OK
BSR\BSDS500\data\images\train\43083.jpg,43083.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,70067,0.066821,f84b16dc078d7ec78712be49223bbde0378a85d7546980e00849bf717721c7bd,OK
BSR\BSDS500\data\images\train\45077.jpg,45077.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,84287,0.080382,be1cc8eccd4d479e7c7af652b445813caba0078fa53214ef8b29daef2040fbe2,OK
